ts,pl,rt,cpu,freemem
1667178188,3554,0.065,0.8877786318216756,10208509952
1667178204,11681,0.082,0.9147204529370134,10237104128
1667178204,13599,0.068,0.9147204529370134,10237104128
1667178204,7539,0.069,0.9147204529370134,10237104128
1667178204,17626,0.109,0.9147204529370134,10237104128
1667178204,3549,6.264,0.9147204529370134,10237104128
1667178204,5541,0.070,0.9147204529370134,10237104128
1667178204,9556,0.093,0.9147204529370134,10237104128
1667178204,15651,0.069,0.9147506190307747,10237104128
1667178221,6686,0.068,0.9228405599180608,10206265344
1667178221,14753,0.088,0.9228405599180608,10206265344
1667178221,4787,0.097,0.9228668941979522,10206265344
1667178221,8652,0.062,0.9228405599180608,10206265344
1667178221,10818,0.059,0.9228405599180608,10206265344
1667178221,16828,0.080,0.9228405599180608,10206265344
1667178221,12820,0.059,0.9228405599180608,10206265344
1667178221,2648,0.057,0.9228405599180608,10206265344
1667178239,7144,0.109,0.9546894803548795,10199486464
1667178239,9244,0.128,0.9546894803548795,10199486464
1667178239,15147,0.112,0.9547038327526133,10199486464
1667178239,11114,0.115,0.9547038327526133,10199486464
1667178239,17311,0.110,0.9546894803548795,10199486464
1667178239,3152,0.111,0.9546894803548795,10199486464
1667178239,13308,0.109,0.9546894803548795,10199486464
1667178239,5132,0.116,0.9546894803548795,10199486464
1667178257,5988,0.054,0.936127744510978,10183024640
1667178257,15993,0.056,0.936127744510978,10183024640
1667178257,14098,0.056,0.936127744510978,10183024640
1667178257,12024,0.055,0.936127744510978,10183024640
1667178257,8019,0.058,0.936127744510978,10183024640
1667178257,18054,0.056,0.936127744510978,10183024640
1667178257,9987,0.055,0.936127744510978,10183024640
1667178257,4016,0.057,0.936127744510978,10183024640
