ts,pl,rt,cpu,freemem
1667179011,2690,0.121,0.8962228157191912,10183884800
1667179011,8736,0.145,0.8963019443385436,10183884800
1667179011,6820,0.123,0.8962228157191912,10183884800
1667179011,16841,0.115,0.8962228157191912,10183884800
1667179011,14879,0.125,0.8962228157191912,10183884800
1667179011,12824,0.115,0.8963019443385436,10183884800
1667179011,10890,0.128,0.8962228157191912,10183884800
1667179011,4653,0.115,0.8962228157191912,10183884800
1667179028,6182,0.074,0.9405974202308215,10169049088
1667179028,14169,0.060,0.9405974202308215,10169049088
1667179028,10203,0.058,0.9405974202308215,10169049088
1667179028,4203,0.063,0.9405974202308215,10169049088
1667179028,16089,0.056,0.9405974202308215,10169049088
1667179028,8258,0.059,0.9405974202308215,10169049088
1667179028,12131,0.057,0.9405974202308215,10169049088
1667179044,3450,0.057,0.890168970814132,10181586944
1667179044,13554,0.090,0.890168970814132,10181586944
1667179044,9523,0.061,0.8902532617037605,10181586944
1667179044,15565,0.056,0.890168970814132,10181586944
1667179044,7578,0.057,0.890168970814132,10181586944
1667179044,11567,0.071,0.890168970814132,10181586944
1667179044,5486,0.057,0.8902532617037605,10181586944
1667179044,17657,0.076,0.8902532617037605,10181586944
1667179060,13286,0.077,0.9120639534883721,10203168768
1667179060,15405,0.079,0.9120639534883721,10203168768
1667179060,9175,0.108,0.9120639534883721,10203168768
1667179060,17464,0.077,0.9120639534883721,10203168768
1667179060,3300,0.075,0.9120639534883721,10203168768
1667179060,5159,0.078,0.9120639534883721,10203168768
1667179060,19292,0.077,0.9120639534883721,10203168768
1667179060,7306,0.075,0.9120639534883721,10203168768
1667179060,11292,0.078,0.9120639534883721,10203168768
