ts,pl,rt,cpu,freemem
1667193858,5807,0.118,0.8719211822660098,10086338560
1667193858,11785,0.053,0.8719211822660098,10086338560
1667193858,8613,0.070,0.8725490196078431,10086338560
1667193875,13957,0.098,0.8880706921944035,10095640576
1667193875,7915,0.061,0.8880706921944035,10095640576
1667193875,3856,0.048,0.8883566691230655,10095640576
1667193875,10918,0.050,0.8880706921944035,10095640576
1667193875,19922,0.048,0.8880706921944035,10095640576
1667193875,4916,0.048,0.8880706921944035,10095640576
1667193875,16874,0.050,0.8880706921944035,10095640576
1667193893,2592,0.098,0.9290856731461483,10097467392
1667193909,5003,0.049,0.8910204081632653,10097025024
1667193909,10958,0.052,0.8910204081632653,10097025024
1667193909,14011,0.047,0.8910204081632653,10097025024
1667193909,16989,0.051,0.8910204081632653,10097025024
1667193909,8022,0.050,0.8910204081632653,10097025024
1667193922,19589,0.061,0.9072164948453608,10089242624
1667193922,10582,0.058,0.9067245119305857,10089242624
1667193922,13591,0.124,0.9067245119305857,10089242624
1667193922,4508,0.051,0.9072164948453608,10089242624
1667193922,16587,0.057,0.9067245119305857,10089242624
1667193922,7591,0.066,0.9067245119305857,10089242624
1667193926,15044,0.057,0.8627002288329519,10092281856
1667193926,12127,0.057,0.8627002288329519,10092281856
1667193926,6139,0.075,0.8627002288329519,10092281856
1667193926,9138,0.049,0.8627002288329519,10092281856
1667193926,18139,0.052,0.8627002288329519,10092281856
1667193934,15432,0.107,0.9,10111778816
1667193934,12276,0.292,0.9,10111778816
1667193934,9465,0.069,0.9,10111778816
1667193934,5314,0.101,0.9,10111778816
1667193952,6037,0.050,0.9203361344537815,10082078720
1667193952,3845,0.081,0.9203361344537815,10082078720
1667193956,8092,0.048,0.8789571694599627,10077532160
1667193956,2140,0.048,0.8789571694599627,10077532160
1667193956,5168,0.046,0.879182156133829,10077532160
1667193959,14796,0.078,0.8642857142857143,10079350784
1667193959,17804,0.064,0.8642857142857143,10079350784
1667193959,5681,0.056,0.8642857142857143,10079350784
1667193959,8733,0.062,0.8642857142857143,10079350784
1667193959,11790,0.051,0.8642857142857143,10079350784
1667193960,3335,0.107,0.8764044943820225,10084884480
1667193960,6492,0.103,0.8764044943820225,10084884480
1667193986,2418,0.048,0.8900169204737732,10084818944
1667193988,16271,0.040,0.8778877887788779,10084499456
1667193988,10207,0.099,0.8778877887788779,10084499456
1667193988,19073,0.056,0.8778877887788779,10084499456
1667193988,13223,0.059,0.8778877887788779,10084499456
1667193988,7180,0.067,0.8778877887788779,10084499456
1667193989,5326,0.074,0.8547486033519553,10086076416
1667193989,11400,0.050,0.8547486033519553,10086076416
1667193989,8370,0.052,0.8547486033519553,10086076416
1667193989,2343,0.075,0.8547486033519553,10086076416
1667194006,1305,0.052,0.9166937845753336,10084646912
1667194038,9124,0.134,0.9311424100156495,10052485120
1667194038,18115,0.054,0.9311693390692217,10052485120
1667194038,15130,0.057,0.9311693390692217,10052485120
1667194038,12084,0.061,0.9311693390692217,10052485120
1667194038,6026,0.054,0.9311693390692217,10052485120
