ts,pl,rt,cpu,freemem
1667181032,466,0.086,0.5524861878453038,10199822336
1667181034,476,0.072,0.7112299465240641,10199822336
1667181036,508,0.058,0.6701030927835052,10199650304
1667181038,744,0.072,0.7868852459016393,10196635648
1667181040,813,0.060,0.467741935483871,10195259392
1667181042,513,0.059,0.8307692307692307,10192822272
1667181044,1021,0.129,0.9488372093023256,10196127744
1667181052,1240,0.074,0.8109243697478992,10114048000
1667181053,5618,0.086,0.7433155080213903,10113015808
1667181053,3772,0.079,0.7393617021276595,10111754240
1667181053,1810,0.096,0.732620320855615,10111496192
1667181054,861,0.077,0.6201117318435754,10110291968
1667181056,497,0.075,0.7127071823204421,10110062592
1667181058,872,0.089,0.6631016042780749,10108399616
1667181060,464,0.123,0.946236559139785,10106421248
1667181062,571,0.083,0.6290322580645161,10104528896
1667181064,454,0.056,0.8191489361702128,10107465728
1667181066,521,0.065,0.554945054945055,10105860096
1667181068,525,0.081,0.7213114754098361,10112036864
1667181070,509,0.089,0.8608695652173913,10113626112
1667181072,468,0.092,0.6111111111111112,10122051584
1667181076,708,0.096,0.862876254180602,10129874944
1667181080,465,0.057,0.8621908127208481,10131410944
1667181080,2109,0.086,0.854421768707483,10131410944
1667181082,2636,0.058,0.8769230769230769,10132066304
1667181082,657,0.062,0.8769230769230769,10132066304
1667181091,1357,0.081,0.5494505494505495,10136440832
1667181091,3280,0.088,0.5494505494505495,10136440832
1667181091,5291,0.084,0.5494505494505495,10136440832
1667181092,2697,0.061,0.5055555555555555,10138144768
1667181092,673,0.709,0.5082872928176796,10138144768
1667181096,1142,0.154,0.1436170212765957,10146205696
1667181097,1302,0.087,0.21761658031088082,10147094528
1667181098,464,0.123,0.22340425531914898,10150346752
1667181100,478,0.074,0.2989690721649485,10147221504
1667181102,512,0.312,0.21354166666666663,10146385920
1667181104,464,0.095,0.180327868852459,10139332608
1667181106,463,0.144,0.22872340425531912,10140278784
1667181108,499,0.083,0.5945945945945945,10141417472
1667181110,773,0.258,0.23118279569892475,10215219200
1667181112,460,0.090,0.12698412698412698,10214301696
1667181114,520,0.063,0.30645161290322576,10210443264
1667181116,495,0.263,0.12903225806451613,10206314496
1667181118,480,0.279,0.49468085106382975,10203389952
1667181120,469,0.147,0.4640883977900553,10198142976
1667181122,472,0.249,0.20320855614973266,10196996096
1667181124,473,0.100,0.23369565217391308,10194702336
1667181126,475,0.109,0.6593406593406593,10193096704
1667181128,463,0.183,0.23404255319148937,10191949824
1667181130,463,0.283,0.21052631578947367,10191032320
1667181132,461,0.199,0.2315789473684211,10190114816
1667181134,470,0.182,0.18617021276595747,10189090816
1667181136,464,0.192,0.23834196891191706,10192060416
1667181138,469,0.155,0.1578947368421053,10196500480
1667181140,461,0.064,0.37628865979381443,10197594112
1667181142,468,0.059,0.4648648648648649,10209415168
1667181144,485,0.061,0.4139784946236559,10210250752
1667181146,466,0.149,0.6844919786096257,10203582464
