ts,pl,rt,cpu,freemem
1667176487,1903,0.055,0.8461538461538461,10206908416
1667176487,3798,0.059,0.846938775510204,10206908416
1667176487,6895,0.056,0.846938775510204,10206908416
1667176487,4834,0.056,0.8461538461538461,10206908416
1667176487,2816,0.056,0.846938775510204,10206908416
1667176487,5830,0.057,0.846938775510204,10206908416
1667176487,8859,0.058,0.8461538461538461,10206908416
1667176487,7909,0.059,0.846938775510204,10206908416
1667176487,1320,0.063,0.7989130434782609,10207633408
1667176490,1116,0.066,0.9465776293823038,10203774976
1667176492,1055,0.084,0.8738317757009346,10205917184
1667176493,1617,0.115,0.8792270531400966,10208653312
1667176493,2637,0.160,0.8792270531400966,10208653312
1667176493,3563,0.140,0.8792270531400966,10208653312
1667176494,1312,0.077,0.9003215434083601,10209943552
1667176500,1226,0.119,0.9805128205128205,10217877504
1667176500,1209,0.188,0.9805128205128205,10217877504
1667176502,1797,0.146,0.9049429657794676,10217713664
1667176504,4349,0.125,0.8452380952380952,10228838400
1667176504,5120,0.078,0.8446215139442231,10228838400
1667176504,6355,0.075,0.8446215139442231,10228838400
1667176504,3318,0.116,0.8452380952380952,10228838400
1667176504,1346,0.073,0.8452380952380952,10228838400
1667176504,2375,0.073,0.8452380952380952,10228838400
1667176505,2147,0.062,0.8140703517587939,10228916224
1667176505,1260,0.113,0.8140703517587939,10229137408
1667176506,1353,0.057,0.878419452887538,10229297152
1667176511,1161,0.092,0.9695906432748538,10243637248
1667176513,2311,0.138,0.8477366255144033,10244571136
1667176513,1833,0.110,0.8477366255144033,10244571136
1667176515,5089,0.058,0.921875,10245988352
1667176515,2166,0.058,0.921875,10245988352
1667176515,1196,0.139,0.921875,10245988352
1667176515,3123,0.067,0.921875,10245988352
1667176515,4224,0.073,0.921875,10245988352
1667176521,1603,0.081,0.9646712463199215,10243756032
1667176521,1484,0.077,0.9646712463199215,10243756032
1667176523,2022,0.060,0.8652482269503546,10243846144
1667176531,6170,0.071,0.9479686386315039,10243489792
1667176531,7029,0.065,0.9479686386315039,10243489792
1667176531,4053,0.066,0.9479686386315039,10243489792
1667176531,5177,0.064,0.9479686386315039,10243489792
1667176531,1827,0.070,0.9479686386315039,10243489792
1667176531,2081,0.068,0.9479686386315039,10243489792
1667176531,3150,0.067,0.9479686386315039,10243489792
1667176531,1941,0.064,0.974726200505476,10243489792
