ts,pl,rt,cpu,freemem
1667180878,1220,0.107,0.696078431372549,10105298944
1667180880,1254,0.104,0.8232044198895028,10112425984
1667180882,512,0.082,0.835978835978836,10113458176
1667180884,705,0.087,0.856353591160221,10114519040
1667180886,563,0.055,0.8101851851851851,10115575808
1667180914,1165,0.057,0.8829404714342789,10110578688
1667180917,12402,0.055,0.8656716417910448,10110672896
1667180917,2370,0.089,0.8656716417910448,10110672896
1667180917,6536,0.058,0.8656716417910448,10110672896
1667180917,8531,0.057,0.8656716417910448,10110672896
1667180917,10461,0.079,0.8656716417910448,10110672896
1667180917,4599,0.059,0.8656716417910448,10110672896
1667180921,14944,0.058,0.8788368336025848,10109067264
1667180921,8952,0.056,0.8788368336025848,10109067264
1667180921,3057,0.059,0.8786407766990292,10109067264
1667180921,6992,0.056,0.8788368336025848,10109067264
1667180921,10922,0.062,0.8788368336025848,10109067264
1667180921,5178,0.058,0.8786407766990292,10109067264
1667180921,12945,0.069,0.8788368336025848,10109067264
1667180922,1742,0.148,0.7875647668393783,10110513152
1667180922,3658,0.249,0.7875647668393783,10110513152
1667180923,1197,0.092,0.9333333333333333,10127814656
1667180923,3111,0.076,0.9135135135135135,10127880192
1667180927,1029,0.195,0.8696428571428572,10127822848
1667180931,2915,0.087,0.9120879120879121,10135654400
1667180931,1089,0.130,0.8907103825136612,10135654400
1667180934,1100,0.053,0.6853932584269663,10130837504
1667180934,3137,0.055,0.6853932584269663,10130837504
1667180935,777,0.064,0.7591973244147157,10127597568
1667180937,1042,0.076,0.6684782608695652,10123583488
1667180938,484,0.092,0.679144385026738,10122895360
1667180940,535,0.117,0.5054945054945055,10122436608
1667180942,586,0.177,0.6263736263736264,10129108992
1667180944,474,0.080,0.564516129032258,10130726912
1667180946,473,0.061,0.6519337016574586,10135629824
1667180948,473,0.064,0.72,10151010304
1667180950,469,0.105,0.5333333333333333,10155094016
1667180955,571,0.067,0.8859315589353612,10156072960
1667180957,1151,0.059,0.823321554770318,10154995712
1667180957,3009,0.058,0.7732919254658385,10154995712
1667180959,1510,0.079,0.988950276243094,10155511808
1667180961,587,0.063,0.360655737704918,10152366080
1667180962,477,0.088,0.6938775510204082,10151907328
1667180964,482,0.094,0.56353591160221,10150760448
1667180966,460,0.077,0.5464480874316939,10150105088
1667180968,459,0.099,0.510989010989011,10154160128
1667180970,513,0.175,0.47282608695652173,10162253824
1667180972,472,0.062,0.6264367816091954,10162028544
1667180974,479,0.116,0.5277777777777778,10171916288
1667180976,477,0.058,0.7608695652173914,10173489152
1667180978,474,0.108,0.6861702127659575,10175037440
1667180981,852,0.055,0.6260869565217391,10171346944
1667180982,649,0.065,0.6270270270270271,10170888192
1667180984,502,0.066,0.384180790960452,10173243392
1667180986,521,0.083,0.9836065573770492,10175066112
1667180988,508,0.290,0.8736263736263736,10172858368
1667180990,583,17.441,0.4278074866310161,10171912192
1667180992,491,0.063,0.8153153153153153,10169417728
