ts,pl,rt,cpu,freemem
1667179955,16853,0.072,0.916041443372633,10184388608
1667179955,18892,0.073,0.916041443372633,10184388608
1667179955,12869,0.058,0.916041443372633,10184388608
1667179955,14939,0.057,0.9160714285714285,10184388608
1667179955,4812,0.055,0.916041443372633,10184388608
1667179955,10878,0.080,0.916041443372633,10184388608
1667179955,8932,0.060,0.9160714285714285,10184388608
1667179955,6836,0.057,0.916041443372633,10184388608
1667179971,3839,0.062,0.8729967948717949,10197172224
1667179971,6027,0.061,0.8729967948717949,10197172224
1667179971,15942,0.059,0.8728949478748997,10197172224
1667179971,18000,0.066,0.8729967948717949,10197172224
1667179971,12016,0.110,0.8729967948717949,10197172224
1667179971,13998,0.074,0.8729967948717949,10197172224
1667179971,10074,0.063,0.8729967948717949,10197172224
1667179971,8144,0.057,0.8729967948717949,10197172224
1667179987,10773,0.085,0.8979895755770663,10197762048
1667179987,4773,0.081,0.8979895755770663,10197762048
1667179987,8737,0.082,0.8979895755770663,10197762048
1667179987,14856,0.091,0.8979895755770663,10197762048
1667179987,18737,0.081,0.8979895755770663,10197762048
1667179987,16825,0.082,0.8979895755770663,10197762048
1667179987,6696,0.077,0.8979895755770663,10197762048
1667179987,12835,0.079,0.8979895755770663,10197762048
1667180003,8226,0.086,0.8840355624275222,10208464896
1667180003,4186,0.060,0.8840355624275222,10208464896
1667180003,16199,0.090,0.8839907192575406,10208464896
1667180003,6192,0.086,0.8839907192575406,10208464896
1667180003,10276,0.106,0.8840355624275222,10208464896
1667180003,12234,0.058,0.8839907192575406,10208464896
1667180003,18238,0.074,0.8843326885880077,10208464896
1667180003,14326,0.061,0.8839907192575406,10208464896
