ts,pl,rt,cpu,freemem
1667178040,3321,0.153,0.9647093712930012,10175614976
1667178058,15134,0.079,0.9543035993740219,10177671168
1667178058,9168,0.073,0.9543035993740219,10177671168
1667178058,11209,0.105,0.9543035993740219,10177671168
1667178058,7212,0.070,0.9543035993740219,10177671168
1667178058,17213,0.073,0.9543035993740219,10177671168
1667178058,3178,0.075,0.9543035993740219,10177671168
1667178058,13191,0.075,0.9543035993740219,10177671168
1667178058,19215,0.072,0.9543035993740219,10177671168
1667178058,5108,0.086,0.9543035993740219,10177671168
1667178076,2030,6.731,0.9395515112122197,10154946560
1667178076,11972,0.072,0.9395515112122197,10154946560
1667178076,5972,0.086,0.9395515112122197,10154946560
1667178076,14024,0.074,0.9395515112122197,10154946560
1667178076,18083,0.072,0.9395515112122197,10154946560
1667178076,20062,0.076,0.9395515112122197,10154946560
1667178076,10097,0.072,0.9395515112122197,10154946560
1667178076,3936,0.071,0.9395515112122197,10154946560
1667178076,16010,0.073,0.9395515112122197,10154946560
1667178076,8037,0.069,0.9395515112122197,10154946560
1667178094,10400,0.117,0.9369572209713735,10141163520
1667178094,8347,0.154,0.9369572209713735,10141163520
1667178094,12360,0.126,0.9369572209713735,10141163520
1667178094,4370,0.121,0.9369572209713735,10141163520
1667178094,6320,0.118,0.9369572209713735,10141163520
1667178094,14343,0.115,0.9369572209713735,10141163520
1667178094,18060,0.125,0.9369572209713735,10141163520
1667178094,16163,0.153,0.9369572209713735,10141163520
