ts,pl,rt,cpu,freemem
1667197286,500,0.116,0.8602150537634409,10151612416
1667197296,1080,0.067,0.9205298013245033,10121383936
1667197296,3665,0.074,0.9166666666666666,10121383936
1667197312,1324,0.093,0.9047619047619048,10026987520
1667197342,9873,0.060,0.8782020299661673,9988812800
1667197342,12827,0.062,0.877895752895753,9988812800
1667197342,18492,0.056,0.8783914728682171,9988812800
1667197342,7079,0.070,0.8781431334622825,9988812800
1667197342,15649,0.061,0.8783914728682171,9988812800
1667197359,15946,0.055,0.9383614088820826,10002833408
1667197359,12984,0.057,0.9383614088820826,10002833408
1667197359,18914,0.057,0.9386432926829268,10002833408
1667197374,9507,0.075,0.9124579124579124,9937985536
1667197374,21030,0.122,0.9124579124579124,9937985536
1667197374,23728,0.183,0.9124579124579124,9937985536
1667197374,17970,0.079,0.9124579124579124,9937985536
1667197374,12493,0.194,0.9124210526315789,9937985536
1667197374,6598,0.121,0.9124579124579124,9937985536
1667197374,15085,0.125,0.9124579124579124,9937985536
1667197389,11210,0.108,0.8864550737594994,9978056704
1667197389,16935,0.105,0.8867924528301887,9978056704
1667197389,8484,0.103,0.8864550737594994,9978056704
1667197389,19982,0.103,0.8867924528301887,9978056704
1667197389,14136,0.107,0.8864550737594994,9978056704
1667197405,17355,0.053,0.8972246313963573,10017570816
1667197405,11566,0.052,0.8972691807542262,10017570816
1667197405,14586,0.054,0.8972691807542262,10017570816
1667197405,20404,0.051,0.8972691807542262,10017570816
1667197405,8568,0.056,0.8972691807542262,10017570816
1667197421,20479,0.118,0.9343614076710162,10021826560
1667197421,11593,0.117,0.9343873517786562,10021826560
1667197421,17742,0.074,0.9343873517786562,10021826560
1667197421,8856,0.107,0.9343873517786562,10021826560
1667197421,14601,0.121,0.9343873517786562,10021826560
1667197421,5892,0.152,0.9343873517786562,10021826560
1667197436,8472,0.052,0.8849116447666515,10017583104
1667197436,11425,0.054,0.8849116447666515,10017583104
1667197436,17545,0.056,0.884859474161378,10017583104
1667197436,14228,0.055,0.8849116447666515,10017583104
1667197436,5514,0.078,0.8849116447666515,10017583104
