ts,pl,rt,cpu,freemem
1667194234,4840,0.051,0.9009700889248181,9992429568
1667194234,7747,0.049,0.9009700889248181,9992429568
1667194234,10725,0.062,0.9009700889248181,9992429568
1667194234,13710,0.077,0.9009700889248181,9992429568
1667194249,5556,0.066,0.907762938230384,10039619584
1667194249,17549,0.067,0.907647304638529,10039635968
1667194249,11611,0.115,0.907762938230384,10039619584
1667194249,14387,0.067,0.907647304638529,10039635968
1667194249,8602,0.068,0.907647304638529,10039635968
1667194264,5784,0.067,0.8968253968253969,10080890880
1667194264,17764,0.067,0.8968684759916493,10080890880
1667194264,11673,0.110,0.8968253968253969,10080890880
1667194264,14761,0.086,0.8968253968253969,10080890880
1667194264,8685,0.066,0.8968253968253969,10080890880
1667194280,14592,0.055,0.9494729189385678,10033549312
1667194280,8428,0.079,0.9494729189385678,10033549312
1667194280,17536,0.074,0.9494729189385678,10033549312
1667194280,11606,0.051,0.9494729189385678,10033549312
1667194280,5570,0.094,0.9494729189385678,10033549312
1667194296,8252,0.049,0.8970769864141622,10034388992
1667194296,13975,0.051,0.8969921714050267,10034388992
1667194296,11221,0.050,0.8969921714050267,10034388992
1667194296,4961,0.058,0.8970769864141622,10034388992
1667194296,17450,0.053,0.8970769864141622,10034388992
1667194310,19089,0.059,0.8893263342082239,10064613376
1667194310,13095,0.068,0.8893263342082239,10064613376
1667194310,7072,0.073,0.8893263342082239,10064613376
1667194310,4017,0.057,0.8893263342082239,10064613376
1667194310,16040,0.053,0.8893263342082239,10064613376
1667194310,10062,0.065,0.8893263342082239,10064613376
1667194325,4285,0.058,0.8734347048300537,10097557504
1667194325,16318,0.061,0.8734347048300537,10097557504
1667194325,7207,0.053,0.8734347048300537,10097557504
1667194325,13234,0.050,0.8734347048300537,10097557504
1667194325,10286,0.052,0.8734347048300537,10097557504
1667194341,7267,0.049,0.9367231638418079,10077167616
1667194341,13275,0.089,0.9367231638418079,10077167616
1667194341,10322,0.054,0.9367231638418079,10077167616
1667194341,4335,0.053,0.9367231638418079,10077167616
1667194341,16403,0.072,0.9367231638418079,10077167616
