ts,pl,rt,cpu,freemem
1667178843,12849,0.076,0.8805293005671078,10239291392
1667178843,8839,0.063,0.8805293005671078,10239291392
1667178843,14840,0.060,0.8805293005671078,10239291392
1667178843,10807,0.071,0.8805293005671078,10239291392
1667178843,4812,0.061,0.8805293005671078,10239291392
1667178843,6699,0.061,0.8805293005671078,10239291392
1667178857,9860,0.125,0.8696167522718293,10257063936
1667178857,3863,0.151,0.8696167522718293,10257063936
1667178857,11831,0.139,0.8696167522718293,10257063936
1667178857,13920,0.127,0.8696167522718293,10257063936
1667178857,5798,0.136,0.8696167522718293,10257063936
1667178857,17808,0.129,0.8695652173913043,10257063936
1667178857,7886,0.124,0.8696167522718293,10257063936
1667178857,15882,0.122,0.8696167522718293,10257063936
1667178875,7216,0.128,0.949147087222401,10137665536
1667178875,15093,0.121,0.949147087222401,10137665536
1667178875,11142,0.123,0.949147087222401,10137665536
1667178875,5263,0.134,0.949147087222401,10137665536
1667178875,13309,0.140,0.949147087222401,10137665536
1667178875,9242,0.130,0.949147087222401,10137665536
1667178875,17203,0.135,0.949147087222401,10137665536
1667178893,12212,0.093,0.9288364249578415,10135515136
1667178893,3978,0.184,0.9288124156545209,10135515136
1667178893,2139,0.075,0.9288364249578415,10135515136
1667178893,16109,0.069,0.9288124156545209,10135515136
1667178893,10182,0.148,0.9288364249578415,10135515136
1667178893,18044,0.085,0.9288364249578415,10135515136
1667178893,6080,0.087,0.9288364249578415,10135515136
1667178893,8051,0.085,0.9288364249578415,10135515136
1667178893,14129,0.085,0.9288364249578415,10135515136
