ts,pl,rt,cpu,freemem
1667179696,6544,0.106,0.8754940711462451,10203914240
1667179696,8538,0.122,0.8754940711462451,10203914240
1667179696,4507,0.110,0.8754940711462451,10203914240
1667179696,10607,0.114,0.8754940711462451,10203914240
1667179696,14490,0.136,0.8754940711462451,10203914240
1667179696,12541,0.084,0.8754940711462451,10203914240
1667179714,16012,0.062,0.9453074433656958,10145296384
1667179714,17931,0.057,0.9453074433656958,10145296384
1667179714,7891,0.099,0.9453074433656958,10145296384
1667179714,5959,0.056,0.9453074433656958,10145296384
1667179714,13786,0.113,0.9453074433656958,10145296384
1667179714,11787,0.063,0.9453074433656958,10145296384
1667179714,9802,0.060,0.9453074433656958,10145296384
1667179731,15051,0.128,0.9304924903946908,10145525760
1667179731,7056,0.086,0.9304924903946908,10145525760
1667179731,17322,0.086,0.9304924903946908,10145525760
1667179731,13258,0.122,0.9304924903946908,10145525760
1667179731,9206,0.082,0.9304924903946908,10145525760
1667179731,19173,0.081,0.9304924903946908,10145525760
1667179731,5120,0.096,0.9304924903946908,10145525760
1667179731,11207,0.113,0.9304924903946908,10145525760
1667179747,17168,0.077,0.8823760818253343,10164785152
1667179747,11328,0.087,0.8823760818253343,10164785152
1667179747,13342,0.105,0.8823760818253343,10164785152
1667179747,19341,0.066,0.8822834645669291,10164785152
1667179747,21334,0.069,0.8822834645669291,10164785152
1667179747,9348,0.092,0.8823760818253343,10164785152
1667179747,5356,0.074,0.8823760818253343,10164785152
1667179747,15318,0.063,0.8823760818253343,10164785152
1667179747,7180,0.067,0.8823760818253343,10164785152
