ts,pl,rt,cpu,freemem
1667180710,2026,0.173,0.6756756756756757,10166824960
1667180710,4089,0.124,0.6756756756756757,10166824960
1667180710,863,0.074,0.23958333333333337,10166595584
1667180712,470,0.066,0.5421052631578948,10163458048
1667180717,736,0.114,0.8607068607068606,10164551680
1667180718,960,0.070,0.3582887700534759,10172301312
1667180719,1438,0.069,0.26086956521739135,10172325888
1667180720,467,0.067,0.4545454545454546,10173419520
1667180722,457,0.112,0.38378378378378375,10177314816
1667180724,530,0.226,0.46073298429319376,10183024640
1667180726,459,0.315,0.17297297297297298,10180386816
1667180728,471,0.479,0.7228260869565217,10176004096
1667180730,490,0.082,0.9329608938547486,10161479680
1667180732,505,0.185,0.17460317460317465,10174767104
1667180734,470,0.295,0.41052631578947374,10173620224
1667180736,484,0.119,0.4864864864864865,10168000512
1667180738,956,0.070,0.16756756756756752,10161647616
1667180740,473,0.147,0.34426229508196726,10160156672
1667180742,467,0.193,0.4308510638297872,10158034944
1667180744,455,0.375,0.39267015706806285,10156888064
1667180746,477,0.202,0.28191489361702127,10155511808
1667180748,474,0.062,0.4293193717277487,10151354368
1667180751,745,0.197,0.8440860215053764,10163109888
1667180755,926,0.083,0.8752941176470588,10155409408
1667180757,1294,0.061,0.98046875,10153500672
1667180760,1107,0.068,0.8707360861759426,10148524032
1667180770,2500,0.189,0.540983606557377,10140950528
1667180770,4397,0.112,0.540983606557377,10140950528
1667180771,8910,0.059,0.3278688524590164,10140491776
1667180771,4996,0.092,0.3879781420765027,10140262400
1667180771,6937,0.055,0.38144329896907214,10140262400
1667180771,3079,0.065,0.43617021276595747,10140262400
1667180771,1104,0.172,0.4426229508196722,10140262400
1667180772,590,0.080,0.7736842105263158,10139115520
1667180775,788,0.079,0.48108108108108105,10137968640
1667180776,468,0.090,0.39893617021276595,10136821760
1667180778,473,0.261,0.368421052631579,10137612288
1667180780,471,0.060,0.17616580310880825,10138251264
1667180782,475,0.066,0.8842592592592593,10139119616
1667180784,550,0.117,0.5274725274725275,10143289344
1667180786,541,0.086,0.5815217391304348,10177777664
1667180788,468,0.076,0.6108108108108108,10178031616
1667180790,473,0.112,0.47540983606557374,10175270912
1667180792,523,0.193,0.9139784946236559,10173325312
1667180794,471,0.190,0.9732620320855615,10170904576
1667180796,491,0.086,0.6153846153846154,10169270272
1667180798,577,0.115,0.9679144385026738,10138189824
1667180800,482,0.082,0.7065217391304348,10128986112
1667180803,740,0.084,0.8549222797927462,10123206656
1667180806,1768,0.063,0.8087431693989071,10097557504
1667180807,834,0.079,0.7444444444444445,10096807936
1667180809,719,0.059,0.8666666666666667,10091761664
1667180815,906,0.057,0.5300546448087431,10082643968
1667180816,1799,0.061,0.6203208556149733,10082414592
1667180816,3721,0.056,0.6223404255319149,10082414592
1667180816,470,0.135,0.797752808988764,10082291712
1667180819,885,0.075,0.8089887640449438,10086309888
1667180821,474,0.067,0.6136363636363636,10086330368
