ts,pl,rt,cpu,freemem
1667179462,4263,0.086,0.8855182376309136,10223611904
1667179462,16258,0.128,0.8855182376309136,10223611904
1667179462,6368,0.071,0.8855182376309136,10223611904
1667179462,10403,0.089,0.8855182376309136,10223611904
1667179462,8300,0.091,0.8855182376309136,10223611904
1667179462,12395,0.089,0.8855182376309136,10223611904
1667179462,14301,0.094,0.8855182376309136,10223611904
1667179480,10595,0.189,0.9290633608815427,10196258816
1667179480,12603,0.068,0.9290633608815427,10196258816
1667179480,4417,0.065,0.9290633608815427,10196258816
1667179480,8624,0.061,0.9290633608815427,10196258816
1667179480,2479,0.101,0.9290633608815427,10196258816
1667179480,6543,0.061,0.9290633608815427,10196258816
1667179486,17760,0.093,0.8921212121212121,10187128832
1667179486,7547,0.075,0.8919902912621359,10187128832
1667179486,13773,0.147,0.8921212121212121,10187128832
1667179486,11578,0.110,0.8921212121212121,10187128832
1667179486,9579,0.079,0.8921212121212121,10187128832
1667179486,5672,0.169,0.8921212121212121,10187128832
1667179486,15790,0.093,0.8921212121212121,10187128832
1667179502,14905,0.055,0.9039039039039038,10186887168
1667179502,18877,0.055,0.9039039039039038,10186887168
1667179502,12790,0.055,0.9039039039039038,10186887168
1667179502,20613,0.056,0.9039039039039038,10186887168
1667179502,4560,0.055,0.9039039039039038,10186887168
1667179502,16718,0.056,0.9039039039039038,10186887168
1667179502,6808,0.056,0.9039039039039038,10186887168
1667179502,10816,0.056,0.9039039039039038,10186887168
1667179502,8929,0.055,0.9039039039039038,10186887168
1667179512,6302,0.070,0.9139590854392299,10198130688
1667179512,3882,0.061,0.9139590854392299,10198130688
1667179512,2148,0.059,0.9139590854392299,10198130688
1667179512,7973,0.131,0.9139590854392299,10198130688
1667179514,4043,0.068,0.6861702127659575,10206171136
1667179514,12308,0.062,0.6861702127659575,10206171136
1667179514,8305,0.062,0.6861702127659575,10206171136
1667179514,16436,0.060,0.6861702127659575,10206171136
1667179514,6396,0.057,0.6861702127659575,10206171136
1667179514,10250,0.071,0.6861702127659575,10206171136
1667179514,14329,0.065,0.6861702127659575,10206171136
1667179515,3756,0.130,0.7559808612440191,10204930048
1667179515,7577,0.089,0.7524271844660194,10204930048
1667179515,9671,0.103,0.7540106951871658,10205024256
1667179515,1652,0.075,0.7540106951871658,10205024256
1667179515,11558,0.076,0.7572815533980582,10204930048
1667179515,5690,0.078,0.7560975609756098,10204930048
1667179517,939,0.064,0.865979381443299,10203631616
1667179518,809,0.074,0.7795698924731183,10207711232
