ts,pl,rt,cpu,freemem
1667197117,3220,0.098,0.8989805375347544,10043834368
1667197132,6519,0.055,0.8873499538319483,9991376896
1667197132,9254,0.053,0.8871487793643482,9991376896
1667197132,11941,0.095,0.8854447439353099,9991376896
1667197132,17477,0.060,0.886283185840708,9991376896
1667197132,14746,0.066,0.8851653261840929,9991376896
1667197147,14672,0.115,0.9036199095022625,9995120640
1667197147,5837,0.212,0.9039420027186226,9995120640
1667197147,8717,0.145,0.9036199095022625,9995120640
1667197147,11709,0.119,0.903750564844103,9995120640
1667197163,14402,0.055,0.9059508947149396,10002591744
1667197163,11726,0.179,0.9062890462307371,10002591744
1667197163,17299,0.138,0.9061851390618514,10002591744
1667197163,17200,0.123,0.9058481957693902,10002591744
1667197163,6249,0.135,0.9090909090909091,10002591744
1667197163,9053,0.116,0.9074074074074074,10002591744
1667197180,17126,0.054,0.9109560935576528,9919066112
1667197180,14131,0.053,0.9109560935576528,9919066112
1667197180,5505,0.053,0.9108096999588985,9919066112
1667197180,8396,0.054,0.9108463434675431,9919066112
1667197180,11377,0.054,0.9108463434675431,9919066112
1667197195,13017,0.048,0.919884963023829,9965244416
1667197195,10447,0.062,0.919884963023829,9965244416
1667197195,15812,0.078,0.9186822351959967,9965244416
1667197195,7471,0.054,0.919884963023829,9965244416
1667197195,18760,0.063,0.9190199335548173,9965244416
1667197210,7469,0.082,0.8908122503328895,10003599360
1667197210,13355,0.076,0.8907637655417406,10003599360
1667197210,18963,0.080,0.8907637655417406,10003599360
1667197210,10485,0.133,0.8907637655417406,10003599360
1667197210,16225,0.108,0.8907637655417406,10003599360
1667197225,14189,0.053,0.8846996931170539,10025816064
1667197225,20093,0.053,0.8846491228070176,10025816064
1667197225,17109,0.068,0.8845985081175954,10025816064
1667197225,8235,0.052,0.8845985081175954,10025816064
1667197225,11211,0.053,0.8846996931170539,10025816064
1667197242,5181,0.128,0.9113238967527061,10006642688
1667197242,11049,0.128,0.9113238967527061,10006642688
1667197242,19956,0.135,0.9113238967527061,10006642688
1667197242,8139,0.118,0.9113238967527061,10006642688
1667197242,17148,0.127,0.9113238967527061,10006642688
1667197242,14007,0.121,0.9113238967527061,10006642688
