ts,pl,rt,cpu,freemem
1667194761,10979,0.049,0.8875502008032129,10063429632
1667194761,8040,0.067,0.8896189224704336,10063429632
1667194761,4468,0.073,0.8876504681230495,10063429632
1667194775,6867,0.050,0.9061190276613579,10034561024
1667194775,12687,0.054,0.9064597315436241,10034561024
1667194775,9892,0.059,0.906276150627615,10034561024
1667194790,14819,0.052,0.9060913705583756,10044125184
1667194790,18079,0.051,0.9060913705583756,10044125184
1667194790,12017,0.052,0.9060913705583756,10044125184
1667194790,9043,0.051,0.9060913705583756,10044125184
1667194790,6832,0.067,0.9060913705583756,10044125184
1667194806,14901,0.058,0.9096308867204073,10049880064
1667194806,6159,0.069,0.9096692111959288,10049880064
1667194806,9200,0.051,0.9096692111959288,10049880064
1667194806,18015,0.052,0.9096308867204073,10049880064
1667194806,12062,0.080,0.9096308867204073,10049880064
1667194821,15232,0.051,0.9018822587104526,10077466624
1667194821,6479,0.050,0.9018822587104526,10077466624
1667194821,12278,0.049,0.9018822587104526,10077466624
1667194821,9209,0.061,0.9018822587104526,10077466624
1667194821,18311,0.049,0.9018822587104526,10077466624
1667194836,6151,0.069,0.8813043478260869,10073985024
1667194836,9187,0.086,0.8813559322033898,10073985024
1667194836,15177,0.102,0.8813559322033898,10073985024
1667194836,18279,0.078,0.8813043478260869,10073985024
1667194836,12243,0.204,0.8813559322033898,10073985024
1667194852,9970,0.049,0.9211256440745145,10062295040
1667194852,6915,0.047,0.921063070210234,10062295040
1667194852,12909,0.049,0.921063070210234,10062295040
1667194852,15802,0.062,0.921063070210234,10062295040
1667194852,18996,0.048,0.921063070210234,10062295040
1667194867,12642,0.051,0.8866071428571428,10052354048
1667194867,15584,0.051,0.8866071428571428,10052354048
1667194867,18523,0.053,0.8866071428571428,10052354048
1667194867,9642,0.055,0.8866071428571428,10052354048
1667194867,6482,0.052,0.8866071428571428,10052354048
1667194882,4548,0.067,0.9001692047377327,10076581888
1667194882,10544,0.052,0.9001692047377327,10076581888
1667194882,7502,0.052,0.9001692047377327,10076581888
1667194882,16442,0.052,0.9001692047377327,10076581888
1667194882,19541,0.050,0.9001692047377327,10076581888
1667194882,13576,0.087,0.9001692047377327,10076581888
